subindex;eventindex;Animacytype;TypeNum;RT;list;response reverted;response;root;scenario;text;wordlength
26;8;Human;2;917;2;5;3;plain_h.jpg;28;plain ;6
26;40;Human;2;1908;2;7;1;wild_h.jpg;39;wild;4
26;52;Human;2;2361;2;7;1;loud_h.jpg;21;loud ;5
26;56;Human;2;4930;2;7;1;rare_h.jpg;31;rare ;5
26;80;Human;2;1182;2;7;1;sweet_h.jpg;35;sweet ;6
26;86;Human;2;1209;2;7;1;small_h.jpg;32;small ;6
26;96;Human;2;2194;2;7;1;ugly_h.jpg;37;ugly ;5
26;110;Human;2;2054;2;5;3;wonderful_h.jpg;40;wonderful ;10
26;126;Human;2;1703;2;7;1;weird_h.jpg;38;weird ;6
26;140;Human;2;1462;2;7;1;stunning_h.jpg;34;stunning ;9
26;142;Human;2;3159;2;7;1;peaceful_h.jpg;27;peaceful ;9
26;146;Human;2;5134;2;7;1;tall_h.jpg;36;tall ;5
26;162;Human;2;1060;2;7;1;solid_h.jpg;33;solid ;6
26;170;Human;2;4287;2;7;1;old_h.jpg;25;old ;4
26;192;Human;2;1577;2;7;1;odd_h.jpg;23;odd ;4
26;204;Human;2;1295;2;7;1;ordinary_h.jpg;26;ordinary ;9
26;224;Human;2;3433;2;7;1;okay_h.jpg;24;okay ;5
26;250;Human;2;1377;2;7;1;modern_h.jpg;22;modern;6
1;28;Object;3;2957,89;1;1;7;huge_o.jpg;16;huge;4
1;32;Object;3;1558,6;1;1;7;lame_o.jpg;20;lame ;5
1;38;Object;3;3121,43;1;4;4;awesome_o.jpg;4;awesome ;8
1;44;Object;3;1684,05;1;1;7;aggressive_o.jpg;1;aggressive ;11
1;78;Object;3;1341,56;1;1;7;good_o.jpg;11;good;4
1;106;Object;3;1527,86;1;1;7;interesting_o.jpg;19;interesting ;12
1;108;Object;3;2571,23;1;1;7;basic_o.jpg;5;basic ;6
1;116;Object;3;1144,34;1;1;7;fair_o.jpg;10;fair ;5
1;122;Object;3;1140,94;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
1;128;Object;3;860,09;1;1;7;great_o.jpg;12;great ;6
1;150;Object;3;1238,41;1;1;7;ideal_o.jpg;17;ideal ;6
1;156;Object;3;1061,54;1;1;7;cool_o.jpg;7;cool ;5
1;162;Object;3;830,41;1;1;7;cute_o.jpg;8;cute ;5
1;172;Object;3;1683,8;1;1;7;impressive_o.jpg;18;impressive ;11
1;186;Object;3;2232,78;1;1;7;anxious_o.jpg;3;anxious;7
1;202;Object;3;818,86;1;1;7;classic_o.jpg;6;classic ;8
1;210;Object;3;3218,03;1;2;6;hot_o.jpg;15;hot ;4
1;214;Object;3;1139,76;1;1;7;handsome_o.jpg;13;handsome;8
1;228;Object;3;1591,26;1;1;7;amazing_o.jpg;2;amazing ;8
1;230;Object;3;1799,17;1;3;5;heavy_o.jpg;14;heavy ;6
2;2;Object;3;2962,34;2;7;1;sweet_o.jpg;35;sweet ;6
2;6;Object;3;2581,86;2;4;4;small_o.jpg;32;small ;6
2;18;Object;3;4416,42;2;3;5;ugly_o.jpg;37;ugly ;5
2;34;Object;3;3252,24;2;1;7;stunning_o.jpg;34;stunning ;9
2;54;Object;3;2522,39;2;3;5;tall_o.jpg;36;tall ;5
2;72;Object;3;1818,59;2;4;4;rare_o.jpg;31;rare ;5
2;74;Object;3;3983,52;2;3;5;modern_o.jpg;22;modern;6
2;90;Object;3;1987,13;2;1;7;solid_o.jpg;33;solid ;6
2;118;Object;3;2462,57;2;4;4;weird_o.jpg;38;weird ;6
2;128;Object;3;2054,24;2;1;7;peaceful_o.jpg;27;peaceful ;9
2;168;Object;3;1474,32;2;2;6;odd_o.jpg;23;odd ;4
2;194;Object;3;3477,64;2;4;4;quick_o.jpg;29;quick ;6
2;204;Object;3;1943,6;2;1;7;loud_o.jpg;21;loud ;5
2;218;Object;3;1810,24;2;1;7;wild_o.jpg;39;wild;4
2;220;Object;3;1237,32;2;2;6;okay_o.jpg;24;okay ;5
2;246;Object;3;1901,23;2;1;7;radient_o.jpg;30;radient ;8
2;248;Object;3;826,4;2;5;3;old_o.jpg;25;old ;4
3;6;Object;3;2078,84;1;1;7;ideal_o.jpg;17;ideal ;6
3;20;Object;3;1093,41;1;1;7;fair_o.jpg;10;fair ;5
3;26;Object;3;1037,02;1;1;7;interesting_o.jpg;19;interesting ;12
3;60;Object;3;1558,32;1;1;7;anxious_o.jpg;3;anxious;7
3;72;Object;3;1269,75;1;1;7;handsome_o.jpg;13;handsome;8
3;74;Object;3;1010,29;1;1;7;lame_o.jpg;20;lame ;5
3;90;Object;3;1181,77;1;1;7;good_o.jpg;11;good;4
3;118;Object;3;866,6;1;1;7;classic_o.jpg;6;classic ;8
3;124;Object;3;816,98;1;7;1;huge_o.jpg;16;huge;4
3;154;Object;3;4085,65;1;4;4;cute_o.jpg;8;cute ;5
3;156;Object;3;1369,44;1;1;7;awesome_o.jpg;4;awesome ;8
3;160;Object;3;1076,34;1;1;7;great_o.jpg;12;great ;6
3;170;Object;3;1065,24;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
3;208;Object;3;2464,09;1;1;7;aggressive_o.jpg;1;aggressive ;11
3;210;Object;3;829,35;1;1;7;hot_o.jpg;15;hot ;4
3;212;Object;3;699,68;1;1;7;impressive_o.jpg;18;impressive ;11
3;236;Object;3;712,94;1;1;7;basic_o.jpg;5;basic ;6
3;242;Object;3;727,83;1;1;7;cool_o.jpg;7;cool ;5
3;244;Object;3;1066,26;1;1;7;amazing_o.jpg;2;amazing ;8
3;250;Object;3;745,29;1;1;7;heavy_o.jpg;14;heavy ;6
4;2;Object;3;4353,08;2;2;6;small_o.jpg;32;small ;6
4;12;Object;3;1779,74;2;1;7;loud_o.jpg;21;loud ;5
4;40;Object;3;2398,91;2;1;7;stunning_o.jpg;34;stunning ;9
4;54;Object;3;3683,36;2;2;6;quick_o.jpg;29;quick ;6
4;68;Object;3;1565,21;2;1;7;weird_o.jpg;38;weird ;6
4;70;Object;3;2236,01;2;1;7;peaceful_o.jpg;27;peaceful ;9
4;90;Object;3;1042,16;2;1;7;rare_o.jpg;31;rare ;5
4;100;Object;3;1246,27;2;1;7;odd_o.jpg;23;odd ;4
4;102;Object;3;1697,96;2;2;6;ordinary_o.jpg;26;ordinary ;9
4;106;Object;3;2638,94;2;1;7;wild_o.jpg;39;wild;4
4;124;Object;3;872,35;2;3;5;modern_o.jpg;22;modern;6
4;138;Object;3;883,09;2;1;7;ugly_o.jpg;37;ugly ;5
4;142;Object;3;680,99;2;2;6;sweet_o.jpg;35;sweet ;6
4;158;Object;3;1280,32;2;1;7;plain_o.jpg;28;plain ;6
4;178;Object;3;1009,02;2;1;7;solid_o.jpg;33;solid ;6
4;186;Object;3;1549,53;2;1;7;okay_o.jpg;24;okay ;5
4;212;Object;3;1050,44;2;4;4;radient_o.jpg;30;radient ;8
4;216;Object;3;1233,51;2;2;6;tall_o.jpg;36;tall ;5
4;220;Object;3;1167,44;2;2;6;wonderful_o.jpg;40;wonderful ;10
4;222;Object;3;1013,93;2;1;7;old_o.jpg;25;old ;4
5;36;Object;3;1438,68;1;1;7;fair_o.jpg;10;fair ;5
5;52;Object;3;1458,51;1;1;7;ideal_o.jpg;17;ideal ;6
5;66;Object;3;878,59;1;1;7;heavy_o.jpg;14;heavy ;6
5;68;Object;3;673;1;1;7;impressive_o.jpg;18;impressive ;11
5;74;Object;3;1017,14;1;1;7;amazing_o.jpg;2;amazing ;8
5;88;Object;3;922,47;1;1;7;interesting_o.jpg;19;interesting ;12
5;102;Object;3;2544,39;1;1;7;cute_o.jpg;8;cute ;5
5;118;Object;3;783,05;1;1;7;classic_o.jpg;6;classic ;8
5;124;Object;3;747,08;1;1;7;handsome_o.jpg;13;handsome;8
5;132;Object;3;1026,53;1;1;7;anxious_o.jpg;3;anxious;7
5;140;Object;3;1186,2;1;1;7;good_o.jpg;11;good;4
5;142;Object;3;847,57;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
5;160;Object;3;932,64;1;1;7;aggressive_o.jpg;1;aggressive ;11
5;168;Object;3;709,35;1;1;7;great_o.jpg;12;great ;6
5;170;Object;3;564,26;1;1;7;lame_o.jpg;20;lame ;5
5;202;Object;3;676,47;1;1;7;awesome_o.jpg;4;awesome ;8
5;226;Object;3;1406,06;1;1;7;cool_o.jpg;7;cool ;5
5;238;Object;3;1466,3;1;1;7;hot_o.jpg;15;hot ;4
5;242;Object;3;661,42;1;1;7;basic_o.jpg;5;basic ;6
5;248;Object;3;752,42;1;1;7;huge_o.jpg;16;huge;4
6;12;Object;3;2724,73;1;4;4;anxious_o.jpg;3;anxious;7
6;14;Object;3;1911,63;1;1;7;classic_o.jpg;6;classic ;8
6;20;Object;3;2513,91;1;1;7;fair_o.jpg;10;fair ;5
6;24;Object;3;3296,28;1;3;5;awesome_o.jpg;4;awesome ;8
6;36;Object;3;2608,57;1;1;7;great_o.jpg;12;great ;6
6;54;Object;3;1484,44;1;2;6;cute_o.jpg;8;cute ;5
6;68;Object;3;2041,51;1;1;7;handsome_o.jpg;13;handsome;8
6;82;Object;3;1565,6;1;1;7;ideal_o.jpg;17;ideal ;6
6;98;Object;3;1225,82;1;1;7;good_o.jpg;11;good;4
6;100;Object;3;935,53;1;1;7;huge_o.jpg;16;huge;4
6;108;Object;3;1556,02;1;1;7;lame_o.jpg;20;lame ;5
6;122;Object;3;755,1;1;1;7;interesting_o.jpg;19;interesting ;12
6;132;Object;3;1290,65;1;1;7;amazing_o.jpg;2;amazing ;8
6;142;Object;3;1933,82;1;1;7;aggressive_o.jpg;1;aggressive ;11
6;152;Object;3;770,99;1;1;7;basic_o.jpg;5;basic ;6
6;154;Object;3;1052,24;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
6;200;Object;3;1230,16;1;1;7;cool_o.jpg;7;cool ;5
6;214;Object;3;856,1;1;1;7;hot_o.jpg;15;hot ;4
6;222;Object;3;984,9;1;1;7;heavy_o.jpg;14;heavy ;6
6;234;Object;3;758,52;1;1;7;impressive_o.jpg;18;impressive ;11
7;4;Object;3;2841,54;1;1;7;interesting_o.jpg;19;interesting ;12
7;22;Object;3;2130,54;1;1;7;fair_o.jpg;10;fair ;5
7;28;Object;3;1681,59;1;1;7;anxious_o.jpg;3;anxious;7
7;34;Object;3;955,93;1;1;7;good_o.jpg;11;good;4
7;36;Object;3;718,19;1;7;1;lame_o.jpg;20;lame ;5
7;44;Object;3;1434,49;1;1;7;cute_o.jpg;8;cute ;5
7;58;Object;3;1071,61;1;1;7;great_o.jpg;12;great ;6
7;68;Object;3;986,89;1;1;7;basic_o.jpg;5;basic ;6
7;78;Object;3;787,43;1;1;7;amazing_o.jpg;2;amazing ;8
7;82;Object;3;1271,83;1;1;7;impressive_o.jpg;18;impressive ;11
7;100;Object;3;963,78;1;1;7;aggressive_o.jpg;1;aggressive ;11
7;102;Object;3;952,38;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
7;104;Object;3;620,37;1;1;7;classic_o.jpg;6;classic ;8
7;134;Object;3;758,98;1;1;7;cool_o.jpg;7;cool ;5
7;144;Object;3;3640,3;1;1;7;huge_o.jpg;16;huge;4
7;158;Object;3;960,72;1;1;7;hot_o.jpg;15;hot ;4
7;166;Object;3;1171,97;1;1;7;heavy_o.jpg;14;heavy ;6
7;190;Object;3;2366,82;1;1;7;handsome_o.jpg;13;handsome;8
7;210;Object;3;1662,35;1;1;7;awesome_o.jpg;4;awesome ;8
7;226;Object;3;1351,16;1;1;7;ideal_o.jpg;17;ideal ;6
8;42;Object;3;1242,78;1;1;7;handsome_o.jpg;13;handsome;8
8;56;Object;3;866,03;1;1;7;cool_o.jpg;7;cool ;5
8;58;Object;3;1288,84;1;1;7;fair_o.jpg;10;fair ;5
8;60;Object;3;1388,34;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
8;64;Object;3;676,12;1;1;7;basic_o.jpg;5;basic ;6
8;78;Object;3;959,31;1;1;7;classic_o.jpg;6;classic ;8
8;84;Object;3;3421,18;1;1;7;cute_o.jpg;8;cute ;5
8;92;Object;3;705,87;1;1;7;good_o.jpg;11;good;4
8;112;Object;3;1023,57;1;1;7;heavy_o.jpg;14;heavy ;6
8;124;Object;3;827,8;1;1;7;interesting_o.jpg;19;interesting ;12
8;130;Object;3;597,92;1;1;7;hot_o.jpg;15;hot ;4
8;148;Object;3;984,72;1;1;7;impressive_o.jpg;18;impressive ;11
8;158;Object;3;701,5;1;1;7;anxious_o.jpg;3;anxious;7
8;160;Object;3;810,06;1;1;7;huge_o.jpg;16;huge;4
8;180;Object;3;699,56;1;1;7;awesome_o.jpg;4;awesome ;8
8;190;Object;3;785,15;1;1;7;great_o.jpg;12;great ;6
8;208;Object;3;800,62;1;1;7;lame_o.jpg;20;lame ;5
8;222;Object;3;980,35;1;1;7;amazing_o.jpg;2;amazing ;8
8;238;Object;3;952,01;1;1;7;aggressive_o.jpg;1;aggressive ;11
8;240;Object;3;636,11;1;1;7;ideal_o.jpg;17;ideal ;6
9;8;Object;3;1653,09;2;1;7;wild_o.jpg;39;wild;4
9;12;Object;3;1328,05;2;1;7;okay_o.jpg;24;okay ;5
9;14;Object;3;1177,27;2;1;7;ordinary_o.jpg;26;ordinary ;9
9;18;Object;3;1049,73;2;1;7;rare_o.jpg;31;rare ;5
9;22;Object;3;965,76;2;1;7;old_o.jpg;25;old ;4
9;34;Object;3;1693,87;2;1;7;wonderful_o.jpg;40;wonderful ;10
9;58;Object;3;1485,29;2;1;7;small_o.jpg;32;small ;6
9;64;Object;3;1327,93;2;1;7;plain_o.jpg;28;plain ;6
9;66;Object;3;1225,46;2;1;7;radient_o.jpg;30;radient ;8
9;88;Object;3;1240,75;2;1;7;quick_o.jpg;29;quick ;6
9;114;Object;3;1081,51;2;1;7;loud_o.jpg;21;loud ;5
9;130;Object;3;2142,83;2;1;7;modern_o.jpg;22;modern;6
9;134;Object;3;1486,27;2;1;7;sweet_o.jpg;35;sweet ;6
9;138;Object;3;1135,72;2;1;7;odd_o.jpg;23;odd ;4
9;142;Object;3;2039,69;2;1;7;solid_o.jpg;33;solid ;6
9;174;Object;3;2123,43;2;1;7;weird_o.jpg;38;weird ;6
9;186;Object;3;1181,44;2;1;7;tall_o.jpg;36;tall ;5
9;200;Object;3;1272,2;2;1;7;stunning_o.jpg;34;stunning ;9
9;208;Object;3;1565,09;2;1;7;ugly_o.jpg;37;ugly ;5
9;228;Object;3;1628,03;2;1;7;peaceful_o.jpg;27;peaceful ;9
10;8;Object;3;3680;1;2;6;extraordinairy_o.jpg;9;extraordinairy;14
10;18;Object;3;2360;1;4;4;aggressive_o.jpg;1;aggressive ;11
10;34;Object;3;1447;1;4;4;impressive_o.jpg;18;impressive ;11
10;38;Object;3;2433;1;4;4;heavy_o.jpg;14;heavy ;6
10;42;Object;3;1652;1;5;3;hot_o.jpg;15;hot ;4
10;96;Object;3;1795;1;3;5;great_o.jpg;12;great ;6
10;124;Object;3;1695;1;7;1;cute_o.jpg;8;cute ;5
10;128;Object;3;1829;1;3;5;awesome_o.jpg;4;awesome ;8
10;132;Object;3;1993;1;1;7;anxious_o.jpg;3;anxious;7
10;138;Object;3;2278;1;1;7;basic_o.jpg;5;basic ;6
10;150;Object;3;1331;1;1;7;good_o.jpg;11;good;4
10;160;Object;3;1252;1;1;7;classic_o.jpg;6;classic ;8
10;168;Object;3;1102;1;7;1;lame_o.jpg;20;lame ;5
10;194;Object;3;1509;1;1;7;interesting_o.jpg;19;interesting ;12
10;196;Object;3;1091;1;1;7;amazing_o.jpg;2;amazing ;8
10;202;Object;3;1368;1;1;7;ideal_o.jpg;17;ideal ;6
10;236;Object;3;2008;1;3;5;huge_o.jpg;16;huge;4
10;238;Object;3;1328;1;1;7;cool_o.jpg;7;cool ;5
10;240;Object;3;2076;1;2;6;handsome_o.jpg;13;handsome;8
10;244;Object;3;832;1;1;7;fair_o.jpg;10;fair ;5
11;28;Object;3;1188;1;7;1;aggressive_o.jpg;1;aggressive ;11
11;44;Object;3;3623;1;2;6;handsome_o.jpg;13;handsome;8
11;52;Object;3;2426;1;7;1;impressive_o.jpg;18;impressive ;11
11;54;Object;3;4225;1;4;4;awesome_o.jpg;4;awesome ;8
11;56;Object;3;1894;1;7;1;anxious_o.jpg;3;anxious;7
11;58;Object;3;1081;1;7;1;huge_o.jpg;16;huge;4
11;68;Object;3;1852;1;7;1;lame_o.jpg;20;lame ;5
11;72;Object;3;1679;1;7;1;fair_o.jpg;10;fair ;5
11;84;Object;3;2848;1;7;1;great_o.jpg;12;great ;6
11;90;Object;3;1044;1;7;1;cute_o.jpg;8;cute ;5
11;156;Object;3;1463;1;7;1;extraordinairy_o.jpg;9;extraordinairy;14
11;178;Object;3;3493;1;3;5;heavy_o.jpg;14;heavy ;6
11;184;Object;3;769;1;7;1;good_o.jpg;11;good;4
11;194;Object;3;653;1;7;1;interesting_o.jpg;19;interesting ;12
11;202;Object;3;1947;1;7;1;ideal_o.jpg;17;ideal ;6
11;244;Object;3;645;1;7;1;hot_o.jpg;15;hot ;4
11;246;Object;3;504;1;7;1;cool_o.jpg;7;cool ;5
11;248;Object;3;688;1;7;1;basic_o.jpg;5;basic ;6
13;4;Object;3;2050,64;1;1;7;good_o.jpg;11;good;4
13;20;Object;3;1570,52;1;1;7;huge_o.jpg;16;huge;4
13;24;Object;3;4460,82;1;3;5;cute_o.jpg;8;cute ;5
13;40;Object;3;1481,36;1;7;1;hot_o.jpg;15;hot ;4
13;44;Object;3;1979,52;1;1;7;handsome_o.jpg;13;handsome;8
13;52;Object;3;1912,32;1;1;7;lame_o.jpg;20;lame ;5
13;90;Object;3;1228,14;1;1;7;awesome_o.jpg;4;awesome ;8
13;134;Object;3;1564,22;1;1;7;impressive_o.jpg;18;impressive ;11
13;142;Object;3;1418,46;1;1;7;ideal_o.jpg;17;ideal ;6
13;160;Object;3;1070,48;1;1;7;interesting_o.jpg;19;interesting ;12
13;168;Object;3;1014,36;1;1;7;classic_o.jpg;6;classic ;8
13;174;Object;3;907,9;1;1;7;basic_o.jpg;5;basic ;6
13;184;Object;3;1001,46;1;1;7;fair_o.jpg;10;fair ;5
13;198;Object;3;1169,92;1;1;7;great_o.jpg;12;great ;6
13;204;Object;3;1194,9;1;1;7;heavy_o.jpg;14;heavy ;6
13;206;Object;3;1306,74;1;1;7;cool_o.jpg;7;cool ;5
13;208;Object;3;2098,96;1;1;7;aggressive_o.jpg;1;aggressive ;11
13;218;Object;3;998,48;1;1;7;amazing_o.jpg;2;amazing ;8
13;230;Object;3;1224,44;1;1;7;anxious_o.jpg;3;anxious;7
13;240;Object;3;1076,46;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
14;8;Object;3;4123;1;1;7;great_o.jpg;12;great ;6
14;28;Object;3;3483;1;1;7;classic_o.jpg;6;classic ;8
14;32;Object;3;4083;1;1;7;heavy_o.jpg;14;heavy ;6
14;64;Object;3;2048;1;1;7;aggressive_o.jpg;1;aggressive ;11
14;72;Object;3;1489;1;1;7;cool_o.jpg;7;cool ;5
14;106;Object;3;1349;1;1;7;good_o.jpg;11;good;4
14;112;Object;3;1406;1;1;7;impressive_o.jpg;18;impressive ;11
14;128;Object;3;1248;1;1;7;basic_o.jpg;5;basic ;6
14;156;Object;3;2755;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
14;164;Object;3;1317;1;1;7;handsome_o.jpg;13;handsome;8
14;170;Object;3;2172;1;1;7;anxious_o.jpg;3;anxious;7
14;186;Object;3;1406;1;1;7;fair_o.jpg;10;fair ;5
14;208;Object;3;719;1;1;7;interesting_o.jpg;19;interesting ;12
14;214;Object;3;886;1;1;7;awesome_o.jpg;4;awesome ;8
14;224;Object;3;1152;1;1;7;hot_o.jpg;15;hot ;4
14;226;Object;3;1016;1;1;7;huge_o.jpg;16;huge;4
14;238;Object;3;802;1;1;7;lame_o.jpg;20;lame ;5
14;240;Object;3;1126;1;1;7;ideal_o.jpg;17;ideal ;6
14;242;Object;3;1114;1;1;7;amazing_o.jpg;2;amazing ;8
15;4;Object;3;2702;1;1;7;fair_o.jpg;10;fair ;5
15;12;Object;3;1803;1;1;7;anxious_o.jpg;3;anxious;7
15;22;Object;3;1815;1;1;7;good_o.jpg;11;good;4
15;50;Object;3;2192;1;1;7;amazing_o.jpg;2;amazing ;8
15;84;Object;3;1434;1;2;6;huge_o.jpg;16;huge;4
15;86;Object;3;2572;1;4;4;hot_o.jpg;15;hot ;4
15;100;Object;3;2549;1;2;6;aggressive_o.jpg;1;aggressive ;11
15;112;Object;3;1850;1;1;7;classic_o.jpg;6;classic ;8
15;124;Object;3;2608;1;4;4;impressive_o.jpg;18;impressive ;11
15;134;Object;3;4541;1;3;5;ideal_o.jpg;17;ideal ;6
15;154;Object;3;3836;1;2;6;basic_o.jpg;5;basic ;6
15;166;Object;3;2458;1;2;6;lame_o.jpg;20;lame ;5
15;170;Object;3;2205;1;3;5;cute_o.jpg;8;cute ;5
15;172;Object;3;1700;1;1;7;great_o.jpg;12;great ;6
15;174;Object;3;1625;1;1;7;cool_o.jpg;7;cool ;5
15;192;Object;3;1596;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
15;200;Object;3;1494;1;1;7;handsome_o.jpg;13;handsome;8
15;216;Object;3;1788;1;1;7;heavy_o.jpg;14;heavy ;6
16;18;Object;3;2277;1;1;7;anxious_o.jpg;3;anxious;7
16;48;Object;3;2608;1;6;2;fair_o.jpg;10;fair ;5
16;66;Object;3;2695;1;1;7;interesting_o.jpg;19;interesting ;12
16;68;Object;3;1261;1;1;7;great_o.jpg;12;great ;6
16;74;Object;3;1536;1;1;7;handsome_o.jpg;13;handsome;8
16;94;Object;3;2943;1;1;7;basic_o.jpg;5;basic ;6
16;98;Object;3;3742;1;1;7;impressive_o.jpg;18;impressive ;11
16;112;Object;3;1832;1;3;5;aggressive_o.jpg;1;aggressive ;11
16;118;Object;3;2138;1;1;7;hot_o.jpg;15;hot ;4
16;132;Object;3;2623;1;2;6;classic_o.jpg;6;classic ;8
16;168;Object;3;1542;1;6;2;good_o.jpg;11;good;4
16;184;Object;3;951;1;1;7;heavy_o.jpg;14;heavy ;6
16;198;Object;3;2124;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
16;200;Object;3;1404;1;1;7;awesome_o.jpg;4;awesome ;8
16;202;Object;3;1307;1;1;7;cute_o.jpg;8;cute ;5
16;228;Object;3;1392;1;1;7;amazing_o.jpg;2;amazing ;8
16;240;Object;3;2184;1;1;7;huge_o.jpg;16;huge;4
17;8;Object;3;1760,87;2;7;1;sweet_o.jpg;35;sweet ;6
17;18;Object;3;5002,83;2;5;3;radient_o.jpg;30;radient ;8
17;26;Object;3;2554,96;2;7;1;peaceful_o.jpg;27;peaceful ;9
17;40;Object;3;2710,92;2;2;6;small_o.jpg;32;small ;6
17;46;Object;3;3145,97;2;2;6;old_o.jpg;25;old ;4
17;48;Object;3;1135,37;2;2;6;wonderful_o.jpg;40;wonderful ;10
17;68;Object;3;2144,77;2;2;6;wild_o.jpg;39;wild;4
17;72;Object;3;1849,86;2;2;6;ugly_o.jpg;37;ugly ;5
17;124;Object;3;1387,8;2;2;6;odd_o.jpg;23;odd ;4
17;146;Object;3;1697,25;2;1;7;solid_o.jpg;33;solid ;6
17;156;Object;3;2185,28;2;1;7;quick_o.jpg;29;quick ;6
17;190;Object;3;2491,42;2;2;6;weird_o.jpg;38;weird ;6
17;206;Object;3;2029,2;2;1;7;modern_o.jpg;22;modern;6
17;208;Object;3;1198,62;2;1;7;stunning_o.jpg;34;stunning ;9
17;210;Object;3;758,67;2;1;7;rare_o.jpg;31;rare ;5
17;212;Object;3;858,2;2;1;7;tall_o.jpg;36;tall ;5
17;242;Object;3;1450,39;2;1;7;okay_o.jpg;24;okay ;5
17;246;Object;3;1506,97;2;1;7;ordinary_o.jpg;26;ordinary ;9
18;10;Object;3;2804;1;1;7;good_o.jpg;11;good;4
18;12;Object;3;1016;1;1;7;cool_o.jpg;7;cool ;5
18;26;Object;3;1670;1;1;7;extraordinairy_o.jpg;9;extraordinairy;14
18;28;Object;3;798;1;1;7;impressive_o.jpg;18;impressive ;11
18;30;Object;3;713;1;1;7;ideal_o.jpg;17;ideal ;6
18;64;Object;3;1427;1;1;7;hot_o.jpg;15;hot ;4
18;68;Object;3;1198;1;1;7;interesting_o.jpg;19;interesting ;12
18;72;Object;3;1329;1;1;7;handsome_o.jpg;13;handsome;8
18;80;Object;3;1778;1;1;7;basic_o.jpg;5;basic ;6
18;122;Object;3;972;1;1;7;aggressive_o.jpg;1;aggressive ;11
18;138;Object;3;1245;1;1;7;heavy_o.jpg;14;heavy ;6
18;160;Object;3;2735;1;1;7;huge_o.jpg;16;huge;4
18;166;Object;3;1782;1;1;7;classic_o.jpg;6;classic ;8
18;176;Object;3;1135;1;1;7;awesome_o.jpg;4;awesome ;8
18;186;Object;3;1033;1;1;7;lame_o.jpg;20;lame ;5
18;192;Object;3;821;1;2;6;anxious_o.jpg;3;anxious;7
18;196;Object;3;1080;1;1;7;fair_o.jpg;10;fair ;5
18;198;Object;3;1011;1;3;5;cute_o.jpg;8;cute ;5
18;206;Object;3;749;1;1;7;amazing_o.jpg;2;amazing ;8
18;248;Object;3;791;1;1;7;great_o.jpg;12;great ;6
19;12;Object;3;2559,79;1;2;6;great_o.jpg;12;great ;6
19;16;Object;3;1335,18;1;6;2;cute_o.jpg;8;cute ;5
19;22;Object;3;2106,22;1;2;6;cool_o.jpg;7;cool ;5
19;74;Object;3;1824,34;1;2;6;classic_o.jpg;6;classic ;8
19;88;Object;3;1403,38;1;2;6;good_o.jpg;11;good;4
19;104;Object;3;3115,78;1;3;5;impressive_o.jpg;18;impressive ;11
19;112;Object;3;2393,19;1;2;6;huge_o.jpg;16;huge;4
19;116;Object;3;1716,71;1;3;5;awesome_o.jpg;4;awesome ;8
19;122;Object;3;1829,92;1;3;5;heavy_o.jpg;14;heavy ;6
19;140;Object;3;1840,99;1;2;6;aggressive_o.jpg;1;aggressive ;11
19;142;Object;3;2454,95;1;2;6;lame_o.jpg;20;lame ;5
19;156;Object;3;1795,72;1;2;6;hot_o.jpg;15;hot ;4
19;160;Object;3;1551,66;1;2;6;extraordinairy_o.jpg;9;extraordinairy;14
19;168;Object;3;1792,59;1;1;7;amazing_o.jpg;2;amazing ;8
19;188;Object;3;2301,13;1;2;6;basic_o.jpg;5;basic ;6
19;202;Object;3;2986,22;1;2;6;anxious_o.jpg;3;anxious;7
19;214;Object;3;2384,43;1;2;6;fair_o.jpg;10;fair ;5
19;226;Object;3;2744,65;1;2;6;handsome_o.jpg;13;handsome;8
19;232;Object;3;1473,11;1;1;7;interesting_o.jpg;19;interesting ;12
20;28;Object;3;1941;1;7;1;interesting_o.jpg;19;interesting ;12
20;46;Object;3;4525;1;7;1;fair_o.jpg;10;fair ;5
20;56;Object;3;1255;1;7;1;lame_o.jpg;20;lame ;5
20;70;Object;3;2038;1;7;1;good_o.jpg;11;good;4
20;84;Object;3;1596;1;7;1;handsome_o.jpg;13;handsome;8
20;132;Object;3;2141;1;5;3;amazing_o.jpg;2;amazing ;8
20;136;Object;3;2808;1;7;1;cute_o.jpg;8;cute ;5
20;138;Object;3;1031;1;7;1;huge_o.jpg;16;huge;4
20;150;Object;3;2362;1;6;2;basic_o.jpg;5;basic ;6
20;154;Object;3;1707;1;3;5;awesome_o.jpg;4;awesome ;8
20;158;Object;3;1667;1;6;2;anxious_o.jpg;3;anxious;7
20;162;Object;3;1262;1;7;1;cool_o.jpg;7;cool ;5
20;176;Object;3;1479;1;7;1;heavy_o.jpg;14;heavy ;6
20;180;Object;3;2506;1;4;4;great_o.jpg;12;great ;6
